Code,Name,Sector,EPS,signal_v2,gap_market_v2,price_B_base,price_C_base,price_B_3m,price_B_6m,price_B_9m,price_B_12m,price_C_3m,price_C_6m,price_C_9m,price_C_12m,per_B,per_C,sector_per_B,sector_per_C,gap_market_B,gap_market_C,gap_sector_B,gap_sector_C,ret_B_3m,ret_C_3m,ret_B_6m,ret_C_6m,ret_B_9m,ret_C_9m,ret_B_12m,ret_C_12m
033780,KT&G,IT/전자,11383.0,강력매도,1.2732,102700,102100,127700,133600,142100,158000,125600,139300,143600,157500,9.022226126680136,8.96951594483001,14.901788649522647,15.99594205336305,-0.4581546792565054,-0.47421664797358654,-0.39455414790296683,-0.4392630384064049,24.342745861733203,23.016650342801174,30.08763388510224,36.43486777668952,38.364167478091524,40.646425073457394,53.84615384615385,54.26052889324192
030200,KT,IT/전자,1908.0,매도,0.0126,49850,50700,55700,50500,52600,60800,51900,51400,53000,60700,26.12683438155136,26.572327044025158,14.901788649522647,15.99594205336305,0.5690920130698421,0.5576411559201984,0.7532683489232207,0.6611917544699086,11.735205616850552,2.366863905325444,1.3039117352056169,1.3806706114398422,5.516549648946841,4.536489151873767,21.965897693079235,19.723865877712033
079550,LIG넥스원,방산/중공업,10173.0,강력매수,-0.5005,243000,270500,540000,513000,421000,735000,593000,509000,383000,661000,23.8867590681215,26.5899931190406,21.642561983471076,25.0,0.43456043409448625,0.5586767221866392,0.1036936886845637,0.06359972476162397,122.22222222222223,119.22365988909426,111.11111111111111,88.17005545286506,73.25102880658436,41.58964879852125,202.46913580246914,144.36229205175601
047050,포스코인터내셔널,유통/소비재,3019.0,중립,0.2519,51200,55800,49700,48450,49600,74500,49350,49350,50400,77000,16.95925803246108,18.482941371315004,16.788511749347258,16.938519447929735,0.018517434516119757,0.08345009131948805,0.010170424017510678,0.09117809429170808,-2.9296875,-11.559139784946236,-5.37109375,-11.559139784946236,-3.125,-9.67741935483871,45.5078125,37.992831541218635
278470,에이피알,유통/소비재,2875.0,강력매수,-0.7279,70300,68700,154200,250000,231000,327000,137000,217000,243500,359500,24.452173913043477,23.895652173913042,16.788511749347258,16.938519447929735,0.46851739590171765,0.4007373615405692,0.4564825207924809,0.41072850241545894,119.3456614509246,99.41775836972343,255.61877667140826,215.8660844250364,228.59174964438122,254.4395924308588,365.149359886202,423.28966521106264
018260,삼성에스디에스,IT/전자,9787.0,강력매도,0.9559,118600,122500,169600,164200,171500,156300,168400,166000,169900,162600,12.118115867988147,12.516603657913558,14.901788649522647,15.99594205336305,-0.2722256916306109,-0.2662901913857312,-0.186801252319712,-0.2175138159317089,43.00168634064081,37.46938775510204,38.44856661045531,35.51020408163265,44.60370994940978,38.69387755102041,31.787521079258006,32.73469387755102
323410,카카오뱅크,IT/전자,924.0,강력매도,0.2136,22750,23050,30000,23750,21600,24650,28100,24800,21050,25100,24.62121212121212,24.945887445887447,14.901788649522647,15.99594205336305,0.47866927647276547,0.46230102061777484,0.6522320038407483,0.5595134917760424,31.868131868131865,21.908893709327547,4.395604395604396,7.592190889370933,-5.054945054945055,-8.676789587852495,8.35164835164835,8.893709327548807
259960,크래프톤,엔터/미디어,28593.0,강력매도,2.8051,359000,328500,363000,292500,246000,254500,360500,319500,242500,235500,12.55552058196062,11.488825936418005,26.221340275414942,26.768165680120738,-0.2459565985920017,-0.3265374130719225,-0.5211716697131366,-0.5708026439424599,1.1142061281337048,9.74124809741248,-18.52367688022284,-2.73972602739726,-31.47632311977716,-26.17960426179604,-29.108635097493035,-28.31050228310502
003490,대한항공,운송/물류,3566.0,강력매도,3.5164,21950,22400,22900,22750,22550,25300,21400,23600,21950,26350,6.155356141334829,6.28154795288839,6.9022553070313055,7.137676955974909,-0.6303294912073696,-0.6317824329764423,-0.10821088651061822,-0.11994504771890216,4.328018223234624,-4.464285714285714,3.644646924829157,5.357142857142857,2.733485193621868,-2.0089285714285716,15.261958997722095,17.633928571428573
006260,LS,소재/철강,8677.0,강력매도,-0.0123,107900,123300,197000,167000,199900,268000,179100,186500,182200,303500,12.435173447043908,14.209980407975106,18.005771885064203,19.770408163265305,-0.2531842529429242,-0.1670262724220609,-0.30937848560889014,-0.2812500232353236,82.57645968489342,45.25547445255474,54.77293790546802,51.25709651257097,85.26413345690455,47.76966747769668,148.3781278962002,146.14760746147607
007660,이수페타시스,IT/전자,1171.0,강력매수,-0.6934,38050,40100,52300,71300,119200,110500,47150,78100,121500,126800,32.493595217762596,34.24423569598633,14.901788649522647,15.99594205336305,0.9514587947217006,1.0073601677687287,1.1805164455075983,1.1408076862085585,37.450722733245726,17.581047381546135,87.3850197109067,94.76309226932669,213.27201051248358,202.9925187032419,190.40735873850196,216.20947630922691
180640,한진칼,운송/물류,7459.0,매도,0.9353,81200,83800,118200,100500,124000,117200,130600,113800,112300,130000,10.886177771819279,11.234749966483443,6.9022553070313055,7.137676955974909,-0.3462118546331973,-0.34143107243584353,0.5771914088326411,0.5740065060073779,45.566502463054185,55.847255369928405,23.76847290640394,35.79952267303103,52.70935960591133,34.00954653937948,44.33497536945813,55.131264916467785
003230,삼양식품,유통/소비재,36468.0,매수,-0.0459,844000,908000,1395000,1529000,1231000,1183000,1281000,1585000,1279000,1151000,23.143577931337063,24.898541186793903,16.788511749347258,16.938519447929735,0.3899274116256011,0.4595256339675662,0.3785366015088796,0.46993609821294385,65.28436018957346,41.07929515418502,81.1611374407583,74.55947136563876,45.85308056872038,40.859030837004404,40.165876777251185,26.762114537444937
090430,아모레퍼시픽,유통/소비재,8606.0,강력매도,0.996,104500,109700,136700,122300,119500,144400,133300,125900,119300,140800,12.142691145712293,12.74692075296305,16.788511749347258,16.938519447929735,-0.27074978102342456,-0.25278925164617844,-0.27672617281371564,-0.24745956739914438,30.813397129186605,21.513217866909752,17.033492822966505,14.767547857793984,14.354066985645932,8.751139471285324,38.18181818181819,28.350045578851415
443060,HD현대마린솔루션,방산/중공업,5304.0,중립,-0.0716,139400,143300,205500,210000,193500,183900,207000,209000,186300,182700,26.28205128205128,27.017345399698343,21.642561983471076,25.0,0.5784138312170821,0.5837276520252638,0.21436876568141472,0.08069381598793371,47.41750358680058,44.45219818562457,50.64562410329986,45.847871598046055,38.80918220946915,30.00697836706211,31.922525107604017,27.494766224703422
000100,유한양행,바이오/제약,943.0,강력매수,-0.6896,114000,131100,104200,119100,112400,100400,101100,117000,114100,100300,120.89077412513255,139.02439024390245,37.64272473142917,37.11564576598498,6.26030353939544,7.149459833225434,2.21153091301589,2.7457085111883677,-8.596491228070176,-22.883295194508012,4.473684210526316,-10.755148741418765,-1.4035087719298245,-12.967200610221205,-11.929824561403509,-23.49351639969489
047040,대우건설,건설/부동산,570.0,중립,0.0939,3210,3320,4180,3580,3820,17260,4395,3725,3685,19110,5.631578947368421,5.824561403508772,8.955291608631603,9.296272133253142,-0.6617858322121241,-0.6585704916901675,-0.37114510688402425,-0.37345192567307917,30.218068535825545,32.37951807228915,11.526479750778815,12.198795180722891,19.003115264797508,10.993975903614457,437.69470404984423,475.6024096385542
326030,SK바이오팜,바이오/제약,3074.0,강력매도,0.015,100800,103900,92000,101400,124600,100300,90200,107900,129000,98600,32.791151594014316,33.79960962914769,37.64272473142917,37.11564576598498,0.9693290551059537,0.9812966672121028,-0.1288847492318778,-0.08934335018027105,-8.73015873015873,-13.185755534167468,0.5952380952380952,3.849855630413859,23.61111111111111,24.157844080846967,-0.496031746031746,-5.101058710298364
128940,한미약품,바이오/제약,9567.0,매수,-0.4108,234000,242000,286000,367000,452000,549000,296500,332500,434000,560000,24.459078080903105,25.295285878540817,37.64272473142917,37.11564576598498,0.468932037587244,0.482782379951235,-0.35023093425324225,-0.3184737768533467,22.22222222222222,22.520661157024794,56.837606837606835,37.39669421487603,93.16239316239316,79.33884297520662,134.6153846153846,131.40495867768595
011070,LG이노텍,IT/전자,18985.0,강력매도,1.0463,165400,161600,147400,187800,271000,320500,148000,176700,281000,296000,8.712141164076902,8.511983144587832,14.901788649522647,15.99594205336305,-0.4767773654605929,-0.501036727323802,-0.4153627212827246,-0.46786609277580876,-10.882708585247885,-8.415841584158416,13.54292623941959,9.344059405940595,63.845223700120926,73.88613861386139,93.77267230955259,83.16831683168317
028050,삼성E&A,방산/중공업,3862.0,강력매도,2.5961,19870,20250,22100,26800,24050,33100,22650,28150,24850,35300,5.145002589331952,5.243397203521491,21.642561983471076,25.0,-0.6910080129782235,-0.6926377103702556,-0.7622738660394592,-0.7902641118591405,11.222949169602416,11.851851851851853,34.87669854051333,39.01234567901234,21.036738802214394,22.71604938271605,66.58278812279819,74.32098765432099
032640,LG유플러스,IT/전자,871.0,강력매도,0.7197,10370,10820,14300,15350,14720,16100,13280,14860,15060,15820,11.90585533869116,12.422502870264065,14.901788649522647,15.99594205336305,-0.28497336309918564,-0.27180627808015245,-0.20104521553038246,-0.22339660716310805,37.89778206364513,22.73567467652495,48.02314368370299,37.33826247689464,41.94792671166827,39.186691312384475,55.25554484088717,46.21072088724584
052690,한전기술,소재/철강,1538.0,강력매수,-0.6933,58900,61000,104300,83800,90000,157000,114000,87100,89200,175500,38.29648894668401,39.66189856957087,18.005771885064203,19.770408163265305,1.2999615666140758,1.324937723050762,1.1269007066812262,1.0061244179705526,77.07979626485569,86.88524590163934,42.27504244482173,42.786885245901644,52.801358234295414,46.22950819672131,166.553480475382,187.70491803278688
078930,GS,지주,5988.0,강력매도,1.5973,37300,37150,46650,45950,56300,67900,46400,47000,55200,69000,6.229124916499666,6.204074816299265,10.02809407140721,10.94131257064717,-0.6258991804305376,-0.6363238246968405,-0.3788326204218033,-0.432967957341493,25.067024128686327,24.89905787348587,23.19034852546917,26.51413189771198,50.93833780160858,48.58681022880215,82.03753351206434,85.73351278600269
267270,HD건설기계,건설/부동산,5595.0,매도,0.331,67100,70200,76000,92900,98400,130100,76800,97700,98900,133000,11.992850759606792,12.546916890080428,8.955291608631603,9.296272133253142,-0.27974870334366786,-0.2645132624056742,0.33919153989887085,0.3496718588088228,13.263785394932937,9.401709401709402,38.45007451564829,39.173789173789174,46.6467958271237,40.883190883190885,93.88971684053651,89.45868945868945
001040,CJ,지주,2993.0,강력매수,-0.5382,117900,126500,160500,183500,172000,206500,162900,205500,174200,207000,39.391914467089876,42.26528566655529,10.02809407140721,10.94131257064717,1.3657492318888025,1.4775454672026371,2.9281556581531087,2.8629081651448822,36.1323155216285,28.774703557312254,55.6403731976251,62.450592885375485,45.886344359626804,37.70750988142292,75.14843087362172,63.63636363636363
001440,대한전선,소재/철강,409.0,강력매수,-0.5554,11950,12700,17240,15520,22900,28250,16030,15870,22200,30700,29.21760391198044,31.051344743276285,18.005771885064203,19.770408163265305,0.754713497617559,0.8201963433108067,0.6226798883427185,0.5705970502405554,44.26778242677824,26.22047244094488,29.8744769874477,24.96062992125984,91.63179916317992,74.80314960629921,136.40167364016736,141.73228346456693
271560,오리온,유통/소비재,13271.0,강력매도,2.131,117900,119400,108800,103600,105700,134500,107000,109600,106100,137800,8.884032853590536,8.99706126139703,16.788511749347258,16.938519447929735,-0.4664541141554377,-0.472601971221093,-0.470826658954094,-0.4688401610864123,-7.718405428329092,-10.385259631490786,-12.128922815945717,-8.207705192629817,-10.347752332485156,-11.139028475711893,14.079728583545378,15.41038525963149
022100,포스코DX,IT/전자,580.0,매수,-0.4054,25300,27400,23450,21000,28750,30550,23450,22950,25800,32400,43.62068965517241,47.241379310344826,14.901788649522647,15.99594205336305,1.61971560515037,1.7692387104190719,1.927211671101625,1.9533352366960224,-7.312252964426877,-14.416058394160583,-16.99604743083004,-16.240875912408757,13.636363636363635,-5.839416058394161,20.75098814229249,18.248175182481752
